embryo_id,bf_f_infocus,if_zsum,Score_str,Uniformly_sampled_timepoint,cv0_split0,cv0_split1,cv0_split2,cv0_split3,cv0_split4,cv1_split0,cv1_split1,cv1_split2,cv1_split3,cv1_split4,cv2_split0,cv2_split1,cv2_split2,cv2_split3,cv2_split4,cv3_split0,cv3_split1,cv3_split2,cv3_split3,cv3_split4,cv4_split0,cv4_split1,cv4_split2,cv4_split3,cv4_split4
ds3_203,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_203.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_203.tif,abnormal,133,train,test,val,train,train,train,train,test,train,val,test,train,train,train,train,train,train,train,test,train,test,train,train,train,val
ds3_204,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_204.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_204.tif,abnormal,148,train,train,train,test,val,test,train,val,train,train,train,train,val,val,test,train,train,val,train,test,val,train,test,train,train
ds3_205,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_205.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_205.tif,abnormal,139,test,val,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,val,test,train,train,train,train,test,train
ds3_206,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_206.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_206.tif,abnormal,144,val,test,train,val,val,val,train,val,train,test,test,train,train,train,train,train,train,train,train,test,train,val,test,train,train
ds3_207,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_207.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_207.tif,normal,132,train,test,train,train,train,test,val,train,train,train,test,val,val,train,train,train,val,train,test,train,val,train,test,train,val
ds3_208,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_208.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_208.tif,normal,125,train,train,test,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,test,train,train,test,train,train,val
ds3_209,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_209.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_209.tif,abnormal,140,test,train,train,train,train,train,val,train,train,test,train,train,train,train,test,train,test,val,train,train,train,test,train,val,train
ds3_210,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_210.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_210.tif,abnormal,138,test,train,train,train,val,train,train,train,test,val,test,val,train,train,train,test,train,train,train,train,test,train,train,train,val
ds3_211,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_211.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_211.tif,abnormal,122,val,train,val,test,train,test,train,train,val,train,train,test,train,train,train,test,train,train,train,val,train,train,test,val,train
ds3_212,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_212.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_212.tif,normal,131,train,val,test,train,train,train,test,val,train,train,train,train,test,val,train,train,train,train,test,train,train,train,train,val,test
ds3_213,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_213.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_213.tif,abnormal,137,train,train,train,train,test,train,val,train,test,train,train,train,train,train,test,test,train,val,val,train,train,train,train,test,train
ds3_214,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_214.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_214.tif,abnormal,142,train,train,train,test,train,train,val,test,train,train,train,train,train,test,train,test,train,val,train,val,train,train,test,train,train
ds3_215,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_215.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_215.tif,abnormal,148,val,val,train,val,test,train,train,train,test,train,train,test,train,train,train,test,train,train,train,val,train,train,train,test,val
ds3_216,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_216.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_216.tif,abnormal,140,train,train,train,train,test,test,train,train,train,train,train,test,val,train,train,train,test,val,train,train,train,test,train,train,train
ds3_217,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_217.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_217.tif,abnormal,150,train,train,test,train,train,train,test,train,val,train,train,train,train,val,test,train,val,test,val,val,train,train,train,test,train
ds3_218,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_218.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_218.tif,abnormal,150,test,train,val,train,train,train,test,val,train,train,train,train,test,train,train,train,test,train,train,train,val,train,test,train,train
ds3_219,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_219.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_219.tif,abnormal,140,val,train,test,train,train,val,train,test,train,train,val,train,train,val,test,train,train,test,train,val,train,train,val,train,test
ds3_220,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_220.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_220.tif,normal,129,val,train,val,train,test,train,test,val,val,val,train,train,train,test,train,train,train,train,test,train,val,test,train,val,train
ds3_221,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_221.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_221.tif,abnormal,133,train,train,test,val,train,val,train,test,train,train,train,test,train,train,train,train,train,train,train,test,train,train,test,train,val
ds3_222,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_222.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_222.tif,abnormal,149,train,train,train,train,test,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,test,train
ds3_223,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_223.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_223.tif,abnormal,136,train,val,test,val,train,test,val,train,train,train,test,train,train,train,train,val,train,test,train,train,train,train,test,train,val
ds3_224,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_224.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_224.tif,abnormal,134,train,train,val,test,train,train,val,test,val,train,val,test,train,train,train,train,train,test,val,val,val,val,train,train,test
ds3_225,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_225.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_225.tif,abnormal,149,val,train,train,val,test,train,train,train,test,train,train,val,test,train,train,train,train,train,test,train,train,val,test,val,train
ds3_226,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_226.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_226.tif,abnormal,148,train,train,train,train,test,train,test,train,train,val,train,test,val,train,val,test,train,train,train,train,val,train,test,train,train
ds3_227,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_227.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_227.tif,abnormal,94,train,train,test,train,train,train,test,train,train,train,train,train,train,val,test,train,train,train,val,test,test,val,train,train,train
ds3_228,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_228.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_228.tif,normal,136,train,train,train,train,test,train,test,train,val,val,train,val,train,test,train,test,train,val,train,train,train,train,train,test,val
ds3_229,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_229.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_229.tif,abnormal,140,train,train,train,train,test,val,train,train,test,train,test,train,train,train,train,train,train,train,train,test,val,test,train,train,val
ds3_230,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_230.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_230.tif,abnormal,139,train,train,train,train,test,val,test,train,train,train,val,test,train,train,train,train,train,train,test,train,train,train,test,val,train
ds3_231,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_231.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_231.tif,abnormal,119,val,val,test,train,train,train,train,train,test,train,test,train,val,val,train,train,train,test,train,train,train,test,train,train,val
ds3_232,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_232.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_232.tif,abnormal,119,val,val,test,train,train,val,train,test,train,train,train,test,train,train,val,val,train,train,test,train,train,val,train,val,test
ds3_233,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_233.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_233.tif,abnormal,136,train,train,train,test,train,train,val,val,val,test,train,train,train,test,train,val,train,test,val,val,train,train,train,test,val
ds3_234,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_234.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_234.tif,abnormal,129,val,test,train,train,train,val,val,train,train,test,train,val,test,train,train,test,train,val,train,train,train,val,val,test,train
ds3_235,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_235.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_235.tif,abnormal,147,test,train,train,train,train,train,train,train,test,train,train,test,val,train,train,train,train,val,train,test,train,train,train,train,test
ds3_236,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_236.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_236.tif,abnormal,150,train,train,test,train,train,val,val,test,val,train,train,train,train,test,train,train,val,test,val,train,val,test,train,train,train
ds3_237,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_237.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_237.tif,abnormal,143,train,train,train,test,train,train,train,val,test,train,val,val,test,train,val,train,train,train,train,test,train,test,val,train,train
ds3_238,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_238.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_238.tif,abnormal,135,test,train,train,train,train,train,val,test,train,train,train,test,train,val,train,train,train,test,train,train,test,train,val,train,train
ds3_239,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_239.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_239.tif,normal,137,train,train,test,train,train,train,train,val,train,test,train,test,train,train,train,test,val,train,val,train,train,test,val,train,val
ds3_240,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_240.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_240.tif,abnormal,139,train,train,train,test,val,train,test,val,train,train,val,train,test,train,train,train,train,test,train,train,test,train,train,train,train
ds3_241,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_241.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_241.tif,abnormal,129,test,train,train,val,train,train,test,train,train,val,val,train,train,test,val,train,train,train,train,test,test,val,val,train,train
ds3_242,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_242.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_242.tif,abnormal,140,test,train,train,val,train,train,test,train,val,train,train,train,train,test,train,val,test,train,val,val,train,train,test,train,train
ds3_243,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_243.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_243.tif,abnormal,143,test,val,train,train,train,val,train,test,train,train,val,train,train,train,test,train,train,train,train,test,val,train,train,test,val
ds3_244,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_244.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_244.tif,normal,131,test,train,train,val,train,train,train,test,train,train,train,train,val,train,test,test,val,val,train,val,train,train,test,train,train
ds3_245,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_245.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_245.tif,abnormal,140,val,val,test,train,val,train,test,train,train,train,train,train,test,train,val,train,test,train,val,train,val,val,test,train,train
ds3_246,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_246.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_246.tif,abnormal,133,test,train,val,train,train,test,train,train,train,val,test,train,train,train,train,train,train,train,train,test,train,train,test,train,train
ds3_247,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_247.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_247.tif,abnormal,150,train,train,test,train,train,test,train,train,train,train,train,train,train,test,train,test,train,train,val,train,train,val,train,test,val
ds3_248,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_248.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_248.tif,abnormal,140,test,train,train,train,val,train,val,val,val,test,train,train,test,train,train,train,test,train,train,train,val,val,test,train,train
ds3_249,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_249.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_249.tif,abnormal,140,train,test,train,train,train,train,train,train,train,test,val,train,test,train,train,train,train,train,train,test,val,test,train,train,val
ds3_250,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_250.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_250.tif,abnormal,134,val,train,test,train,train,val,val,val,test,val,train,val,test,train,train,test,train,train,val,train,test,train,val,train,train
ds3_251,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_251.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_251.tif,abnormal,140,train,train,train,test,train,val,train,train,test,train,train,train,test,train,train,train,train,val,test,train,train,test,val,train,train
ds3_252,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_252.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_252.tif,abnormal,104,train,train,train,train,test,train,test,train,train,train,train,val,train,train,test,train,train,train,val,test,train,test,train,train,train
ds3_253,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_253.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_253.tif,abnormal,152,train,train,train,train,test,train,val,val,train,test,train,train,val,test,train,train,test,val,train,train,test,train,val,train,val
ds3_254,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_254.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_254.tif,abnormal,149,val,train,test,train,train,test,train,train,train,train,train,train,test,train,train,val,val,train,val,test,train,train,val,train,test
ds3_255,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/infocus/ds3_255.tif,/mnt/lsdf_iai-aida/Daten_Deininger/projects/embryo_project/data_paper/ifzsum/ds3_255.tif,abnormal,122,train,train,train,train,test,test,val,train,train,train,train,train,train,train,test,train,train,train,test,train,train,test,train,train,train
